gap_bucket,vol_bucket,flow_bucket,volume_bucket,prev_fee_bucket,action_fee_bps,value_estimate,visit_count
3,2,2,1,4,20,0.000000,0
3,2,2,1,4,30,0.005095,4
3,2,2,2,0,3,0.008629,12
3,2,2,2,0,6,0.009733,16
3,2,2,2,0,10,0.005872,8
3,2,2,2,0,20,0.008561,13
3,2,2,2,0,30,0.035931,112
3,2,2,2,1,3,0.004293,11
3,2,2,2,1,6,0.005722,10
3,2,2,2,1,10,0.006240,12
3,2,2,2,1,20,0.006726,9
3,2,2,2,1,30,0.037063,138
3,2,2,2,2,3,0.030724,83
3,2,2,2,2,6,0.003393,6
3,2,2,2,2,10,0.005744,17
3,2,2,2,2,20,0.003623,8
3,2,2,2,2,30,0.006878,9
3,2,2,2,3,3,0.015067,14
3,2,2,2,3,6,0.035926,252
3,2,2,2,3,10,0.007112,15
3,2,2,2,3,20,0.013863,18
3,2,2,2,3,30,0.013995,18
3,2,2,2,4,3,0.010473,11
3,2,2,2,4,6,0.014635,18
3,2,2,2,4,10,0.006740,11
3,2,2,2,4,20,0.037435,261
3,2,2,2,4,30,0.008021,11
3,2,3,0,0,3,0.000000,0
3,2,3,0,0,6,0.000000,0
3,2,3,0,0,10,0.000000,0
3,2,3,0,0,20,0.000000,0
3,2,3,0,0,30,0.000213,1
3,2,3,0,3,3,0.001822,3
3,2,3,0,3,6,0.000000,0
3,2,3,0,3,10,0.000000,0
3,2,3,0,3,20,0.000000,0
3,2,3,0,3,30,0.000000,0
3,2,3,0,4,3,-0.000012,1
3,2,3,0,4,6,0.000000,0
3,2,3,0,4,10,0.000000,0
3,2,3,0,4,20,0.000000,0
3,2,3,0,4,30,0.000357,3
3,2,3,1,0,3,0.002119,4
3,2,3,1,0,6,0.000000,0
3,2,3,1,0,10,0.002000,1
3,2,3,1,0,20,0.009935,14
3,2,3,1,0,30,0.000000,0
3,2,3,1,1,3,0.000000,0
3,2,3,1,1,6,0.010261,11
3,2,3,1,1,10,0.000000,0
3,2,3,1,1,20,0.000000,0
3,2,3,1,1,30,0.000000,1
3,2,3,1,2,3,-0.000001,1
3,2,3,1,2,6,0.000000,0
3,2,3,1,2,10,0.000000,0
3,2,3,1,2,20,0.000000,0
3,2,3,1,2,30,0.004659,9
3,2,3,1,3,3,0.005352,5
3,2,3,1,3,6,0.000677,4
3,2,3,1,3,10,0.000000,0
3,2,3,1,3,20,0.000292,1
3,2,3,1,3,30,0.000000,0
3,2,3,1,4,3,0.003803,7
3,2,3,1,4,6,0.000000,0
3,2,3,1,4,10,0.000000,0
3,2,3,1,4,20,0.000020,1
3,2,3,1,4,30,0.000000,0
3,2,3,2,0,3,0.000016,1
3,2,3,2,0,6,0.002673,3
3,2,3,2,0,10,0.000000,0
3,2,3,2,0,20,0.000000,0
3,2,3,2,0,30,0.000000,0
3,2,3,2,1,3,0.000000,0
3,2,3,2,1,6,0.000000,0
3,2,3,2,1,10,0.000000,0
3,2,3,2,1,20,0.000086,1
3,2,3,2,1,30,0.000413,2
3,2,3,2,2,3,0.000000,0
3,2,3,2,2,6,0.000010,1
3,2,3,2,2,10,0.000010,1
3,2,3,2,2,20,0.000000,0
3,2,3,2,2,30,0.000000,0
3,2,3,2,4,3,0.000000,0
3,2,3,2,4,6,0.000000,0
3,2,3,2,4,10,0.000000,0
3,2,3,2,4,20,0.001233,2
3,2,3,2,4,30,0.000000,0
4,0,0,0,1,3,0.005363,17
4,0,0,0,1,6,0.001863,17
4,0,0,0,1,10,0.001030,20
4,0,0,0,1,20,0.006658,13
4,0,0,0,1,30,0.025104,199
4,0,0,0,3,3,0.000000,0
4,0,0,0,3,6,0.000284,3
4,0,0,0,3,10,0.000082,6
4,0,0,0,3,20,0.002076,3
4,0,0,0,3,30,0.008928,17
4,0,0,0,4,3,0.001613,5
4,0,0,0,4,6,0.000239,9
4,0,0,0,4,10,0.000215,10
4,0,0,0,4,20,0.001280,6
4,0,0,0,4,30,0.010461,25
4,0,2,0,0,3,0.016607,25
4,0,2,0,0,6,0.010313,13
4,0,2,0,0,10,0.007456,29
4,0,2,0,0,20,0.036327,331
4,0,2,0,0,30,0.009724,22
4,0,2,0,1,3,0.006714,5
4,0,2,0,1,6,0.001801,3
4,0,2,0,1,10,0.000127,2
4,0,2,0,1,20,0.015585,26
4,0,2,0,1,30,0.004509,7
4,0,2,0,2,3,0.000115,2
4,0,2,0,2,6,0.003060,3
4,0,2,0,2,10,0.009207,16
4,0,2,0,2,20,0.001889,7
4,0,2,0,2,30,0.001027,2
4,0,2,0,3,3,0.002094,5
4,0,2,0,3,6,0.001152,5
4,0,2,0,3,10,0.003855,13
4,0,2,0,3,20,0.022640,43
4,0,2,0,3,30,0.005662,10
4,0,2,0,4,3,0.027071,113
4,0,2,0,4,6,0.004384,16
4,0,2,0,4,10,0.002791,14
4,0,2,0,4,20,0.006742,20
4,0,2,0,4,30,0.004196,15
4,0,2,1,0,3,0.031648,48
4,0,2,1,0,6,0.027490,33
4,0,2,1,0,10,0.031510,48
4,0,2,1,0,20,0.032179,46
4,0,2,1,0,30,0.039523,556
4,0,2,1,1,3,0.017786,20
4,0,2,1,1,6,0.021717,26
4,0,2,1,1,10,0.022002,28
4,0,2,1,1,20,0.039605,155
4,0,2,1,1,30,0.020402,22
4,0,2,1,2,3,0.020045,22
4,0,2,1,2,6,0.009445,9
4,0,2,1,2,10,0.012690,16
4,0,2,1,2,20,0.017336,18
4,0,2,1,2,30,0.032770,52
4,0,2,1,3,3,0.027657,43
4,0,2,1,3,6,0.024870,39
4,0,2,1,3,10,0.026427,52
4,0,2,1,3,20,0.027383,51
4,0,2,1,3,30,0.040002,188
4,0,2,1,4,3,0.028434,70
4,0,2,1,4,6,0.022518,57
4,0,2,1,4,10,0.024877,61
4,0,2,1,4,20,0.038124,329
4,0,2,1,4,30,0.031554,64
4,0,2,2,0,3,0.039863,423
4,0,2,2,0,6,0.040307,760
4,0,2,2,0,10,0.040366,378
4,0,2,2,0,20,0.040914,4953
4,0,2,2,0,30,0.040614,381
4,0,2,2,1,3,0.039988,241
4,0,2,2,1,6,0.040157,200
4,0,2,2,1,10,0.040319,219
4,0,2,2,1,20,0.040897,3346
4,0,2,2,1,30,0.040623,812
4,0,2,2,2,3,0.035978,58
4,0,2,2,2,6,0.037910,68
4,0,2,2,2,10,0.037178,67
4,0,2,2,2,20,0.040824,705
4,0,2,2,2,30,0.038231,70
4,0,2,2,3,3,0.039432,119
4,0,2,2,3,6,0.039840,132
4,0,2,2,3,10,0.040039,138
4,0,2,2,3,20,0.040310,123
4,0,2,2,3,30,0.040627,1030
4,0,2,2,4,3,0.039467,203
4,0,2,2,4,6,0.039828,227
4,0,2,2,4,10,0.040105,198
4,0,2,2,4,20,0.040805,1169
4,0,2,2,4,30,0.040305,172
4,0,3,0,0,3,0.020278,59
4,0,3,0,0,6,0.001518,4
4,0,3,0,0,10,0.000287,6
4,0,3,0,0,20,0.000101,1
4,0,3,0,0,30,0.001280,17
4,0,3,0,1,3,0.000000,0
4,0,3,0,1,6,-0.000023,1
4,0,3,0,1,10,0.000000,0
4,0,3,0,1,20,0.000000,0
4,0,3,0,1,30,0.002146,5
4,0,3,0,2,3,0.000000,0
4,0,3,0,2,6,0.000132,3
4,0,3,0,2,10,-0.000012,1
4,0,3,0,2,20,0.000000,0
4,0,3,0,2,30,0.000000,0
4,0,3,0,3,3,0.002515,3
4,0,3,0,3,6,0.000000,0
4,0,3,0,3,10,0.000000,0
4,0,3,0,3,20,0.000000,0
4,0,3,0,3,30,0.000000,0
4,0,3,0,4,3,-0.000039,1
4,0,3,0,4,6,-0.000001,1
4,0,3,0,4,10,0.000000,0
4,0,3,0,4,20,0.000000,0
4,0,3,0,4,30,0.002235,7
4,0,3,1,0,3,0.004498,6
4,0,3,1,0,6,0.002141,7
4,0,3,1,0,10,-0.000001,2
4,0,3,1,0,20,0.020602,22
4,0,3,1,0,30,0.000341,1
4,0,3,1,1,3,0.002075,2
4,0,3,1,1,6,0.000067,2
4,0,3,1,1,10,0.000000,0
4,0,3,1,1,20,0.000000,0
4,0,3,1,1,30,0.019184,17
4,0,3,1,2,3,0.000000,0
4,0,3,1,2,6,0.001257,1
4,0,3,1,2,10,0.000000,0
4,0,3,1,2,20,0.000000,0
4,0,3,1,2,30,0.000000,0
4,0,3,1,3,3,0.003850,4
4,0,3,1,3,6,0.000000,0
4,0,3,1,3,10,0.000105,1
4,0,3,1,3,20,0.000000,0
4,0,3,1,3,30,0.000000,0
4,0,3,1,4,3,-0.000077,1
4,0,3,1,4,6,0.000000,0
4,0,3,1,4,10,-0.000001,1
4,0,3,1,4,20,0.000978,4
4,0,3,1,4,30,0.011271,9
4,0,3,2,0,3,0.000000,0
4,0,3,2,0,6,0.000000,0
4,0,3,2,0,10,-0.000010,1
4,0,3,2,0,20,0.000000,0
4,0,3,2,0,30,0.000000,0
4,0,3,2,1,3,0.000000,0
4,0,3,2,1,6,-0.000012,1
4,0,3,2,1,10,0.000000,0
4,0,3,2,1,20,0.000000,0
4,0,3,2,1,30,0.000000,0
4,1,0,0,3,3,0.000000,0
4,1,0,0,3,6,-0.000018,1
4,1,0,0,3,10,0.000000,0
4,1,0,0,3,20,0.000000,0
4,1,0,0,3,30,0.000000,0
4,1,0,0,4,3,0.000000,0
4,1,0,0,4,6,0.000000,0
4,1,0,0,4,10,0.000211,3
4,1,0,0,4,20,0.000066,1
4,1,0,0,4,30,0.000020,1
4,1,2,0,0,3,0.002162,2
4,1,2,0,0,6,0.004817,3
4,1,2,0,0,10,0.002009,1
4,1,2,0,0,20,0.022874,21
4,1,2,0,0,30,0.001025,1
4,1,2,0,1,3,0.000000,0
4,1,2,0,1,6,0.001695,2
4,1,2,0,1,10,0.003710,2
4,1,2,0,1,20,0.000297,2
4,1,2,0,1,30,0.000821,2
4,1,2,0,2,3,-0.000026,1
4,1,2,0,2,6,0.000044,1
4,1,2,0,2,10,0.000000,0
4,1,2,0,2,20,0.005795,4
4,1,2,0,2,30,0.001710,5
4,1,2,0,3,3,0.001834,1
4,1,2,0,3,6,0.002199,2
4,1,2,0,3,10,0.032018,37
4,1,2,0,3,20,0.005706,8
4,1,2,0,3,30,0.001026,4
4,1,2,0,4,3,0.005615,6
4,1,2,0,4,6,0.004157,8
4,1,2,0,4,10,0.003364,9
4,1,2,0,4,20,0.026509,43
4,1,2,0,4,30,0.003516,9
4,1,2,1,0,3,0.038034,530
4,1,2,1,0,6,0.037816,414
4,1,2,1,0,10,0.037384,515
4,1,2,1,0,20,0.040670,1378
4,1,2,1,0,30,0.038953,672
4,1,2,1,1,3,0.037680,264
4,1,2,1,1,6,0.036052,433
4,1,2,1,1,10,0.037119,271
4,1,2,1,1,20,0.037381,408
4,1,2,1,1,30,0.040002,511
4,1,2,1,2,3,0.035671,236
4,1,2,1,2,6,0.035018,239
4,1,2,1,2,10,0.037841,381
4,1,2,1,2,20,0.036576,629
4,1,2,1,2,30,0.034597,258
4,1,2,1,3,3,0.038627,784
4,1,2,1,3,6,0.038621,724
4,1,2,1,3,10,0.038420,746
4,1,2,1,3,20,0.040504,1442
4,1,2,1,3,30,0.038178,1146
4,1,2,1,4,3,0.037555,1209
4,1,2,1,4,6,0.038912,1246
4,1,2,1,4,10,0.038918,1158
4,1,2,1,4,20,0.040472,2549
4,1,2,1,4,30,0.039130,2049
4,1,2,2,0,3,0.039937,12111
4,1,2,2,0,6,0.040438,12246
4,1,2,2,0,10,0.040331,12513
4,1,2,2,0,20,0.040930,131680
4,1,2,2,0,30,0.040585,46967
4,1,2,2,1,3,0.040121,10373
4,1,2,2,1,6,0.040277,10750
4,1,2,2,1,10,0.040394,13504
4,1,2,2,1,20,0.040916,125601
4,1,2,2,1,30,0.040559,38478
4,1,2,2,2,3,0.039999,3871
4,1,2,2,2,6,0.040211,3796
4,1,2,2,2,10,0.040492,6491
4,1,2,2,2,20,0.040819,30492
4,1,2,2,2,30,0.040505,10535
4,1,2,2,3,3,0.039814,8331
4,1,2,2,3,6,0.040170,8378
4,1,2,2,3,10,0.040372,8912
4,1,2,2,3,20,0.040808,65398
4,1,2,2,3,30,0.040568,30434
4,1,2,2,4,3,0.039624,11030
4,1,2,2,4,6,0.039471,11135
4,1,2,2,4,10,0.040108,11021
4,1,2,2,4,20,0.040821,67406
4,1,2,2,4,30,0.040537,47293
4,1,3,0,0,3,0.000000,0
4,1,3,0,0,6,0.000032,1
4,1,3,0,0,10,0.000000,0
4,1,3,0,0,20,0.000000,0
4,1,3,0,0,30,0.006356,11
4,1,3,0,2,3,0.000000,0
4,1,3,0,2,6,0.001742,4
4,1,3,0,2,10,0.000000,0
4,1,3,0,2,20,0.000000,0
4,1,3,0,2,30,0.000000,0
4,1,3,0,3,3,0.000532,1
4,1,3,0,3,6,0.000000,0
4,1,3,0,3,10,0.001272,2
4,1,3,0,3,20,0.008305,8
4,1,3,0,3,30,0.000000,0
4,1,3,0,4,3,-0.000026,1
4,1,3,0,4,6,0.000050,1
4,1,3,0,4,10,0.000000,0
4,1,3,0,4,20,0.005349,7
4,1,3,0,4,30,0.000961,4
4,1,3,1,0,3,0.003850,7
4,1,3,1,0,6,0.000091,1
4,1,3,1,0,10,0.000116,2
4,1,3,1,0,20,0.004837,5
4,1,3,1,0,30,0.026757,36
4,1,3,1,1,3,0.003660,4
4,1,3,1,1,6,0.000234,3
4,1,3,1,1,10,0.000000,0
4,1,3,1,1,20,0.027806,35
4,1,3,1,1,30,0.001746,2
4,1,3,1,2,3,-0.000030,1
4,1,3,1,2,6,-0.000058,1
4,1,3,1,2,10,0.001137,1
4,1,3,1,2,20,0.001260,1
4,1,3,1,2,30,0.010960,8
4,1,3,1,3,3,0.001584,4
4,1,3,1,3,6,0.000020,1
4,1,3,1,3,10,0.000000,0
4,1,3,1,3,20,0.021435,22
4,1,3,1,3,30,0.001929,2
4,1,3,1,4,3,0.001211,3
4,1,3,1,4,6,0.001249,4
4,1,3,1,4,10,0.000649,7
4,1,3,1,4,20,0.000229,2
4,1,3,1,4,30,0.019241,16
4,1,3,2,0,3,0.004740,13
4,1,3,2,0,6,0.001739,10
4,1,3,2,0,10,0.001880,10
4,1,3,2,0,20,0.018174,25
4,1,3,2,0,30,0.007756,13
4,1,3,2,1,3,0.002754,8
4,1,3,2,1,6,0.001204,8
4,1,3,2,1,10,0.000524,4
4,1,3,2,1,20,0.001822,4
4,1,3,2,1,30,0.012627,15
4,1,3,2,2,3,0.001755,4
4,1,3,2,2,6,0.000689,4
4,1,3,2,2,10,0.000239,2
4,1,3,2,2,20,0.005847,9
4,1,3,2,2,30,0.002743,4
4,1,3,2,3,3,0.002690,12
4,1,3,2,3,6,0.002995,15
4,1,3,2,3,10,0.001871,8
4,1,3,2,3,20,0.000685,2
4,1,3,2,3,30,0.010205,17
4,1,3,2,4,3,0.004848,21
4,1,3,2,4,6,0.003657,23
4,1,3,2,4,10,0.002431,16
4,1,3,2,4,20,0.012110,26
4,1,3,2,4,30,0.005204,9
4,2,2,0,0,3,0.000000,0
4,2,2,0,0,6,0.000638,3
4,2,2,0,0,10,0.000000,0
4,2,2,0,0,20,0.000000,0
4,2,2,0,0,30,0.000000,0
4,2,2,0,3,3,0.000000,0
4,2,2,0,3,6,0.002089,2
4,2,2,0,3,10,0.000000,0
4,2,2,0,3,20,0.000000,0
4,2,2,0,3,30,0.000000,0
4,2,2,0,4,3,0.006427,6
4,2,2,0,4,6,0.001406,1
4,2,2,0,4,10,0.000363,3
4,2,2,0,4,20,0.000568,1
4,2,2,0,4,30,0.001328,1
4,2,2,1,0,3,0.000022,2
4,2,2,1,0,6,0.004487,8
4,2,2,1,0,10,0.000000,0
4,2,2,1,0,20,0.000668,2
4,2,2,1,0,30,0.000000,0
4,2,2,1,1,3,-0.000025,1
4,2,2,1,1,6,0.000000,0
4,2,2,1,1,10,0.000332,5
4,2,2,1,1,20,0.000000,0
4,2,2,1,1,30,0.001466,6
4,2,2,1,2,3,-0.000022,1
4,2,2,1,2,6,0.000000,0
4,2,2,1,2,10,-0.000050,1
4,2,2,1,2,20,0.000000,0
4,2,2,1,2,30,0.000000,0
4,2,2,1,3,3,0.000000,0
4,2,2,1,3,6,0.000085,1
4,2,2,1,3,10,0.000000,0
4,2,2,1,3,20,0.000000,0
4,2,2,1,3,30,0.009795,13
4,2,2,1,4,3,0.005510,6
4,2,2,1,4,6,0.002171,4
4,2,2,1,4,10,-0.000161,1
4,2,2,1,4,20,0.021920,30
4,2,2,1,4,30,0.003850,2
4,2,2,2,0,3,0.000349,2
4,2,2,2,0,6,-0.000010,1
4,2,2,2,0,10,0.014898,45
4,2,2,2,0,20,0.003990,4
4,2,2,2,0,30,0.001901,2
4,2,2,2,1,3,0.000533,2
4,2,2,2,1,6,0.001462,3
4,2,2,2,1,10,0.003948,2
4,2,2,2,1,20,0.001104,1
4,2,2,2,1,30,0.023041,25
4,2,2,2,2,3,0.000634,3
4,2,2,2,2,6,0.002079,2
4,2,2,2,2,10,0.000424,5
4,2,2,2,2,20,0.017296,23
4,2,2,2,2,30,0.000844,3
4,2,2,2,3,3,0.005195,10
4,2,2,2,3,6,0.006775,11
4,2,2,2,3,10,0.016832,91
4,2,2,2,3,20,0.007802,11
4,2,2,2,3,30,0.006216,5
4,2,2,2,4,3,0.008506,10
4,2,2,2,4,6,0.015756,28
4,2,2,2,4,10,0.009239,20
4,2,2,2,4,20,0.014592,18
4,2,2,2,4,30,0.037819,212
4,2,3,0,2,3,0.000000,0
4,2,3,0,2,6,0.000170,1
4,2,3,0,2,10,0.000000,0
4,2,3,0,2,20,0.000000,0
4,2,3,0,2,30,0.000000,0
4,2,3,0,3,3,0.001433,1
4,2,3,0,3,6,0.000000,0
4,2,3,0,3,10,0.000000,0
4,2,3,0,3,20,0.000000,0
4,2,3,0,3,30,0.000000,0
4,2,3,0,4,3,0.000000,0
4,2,3,0,4,6,0.002571,5
4,2,3,0,4,10,0.000061,1
4,2,3,0,4,20,0.000000,0
4,2,3,0,4,30,0.000000,0
4,2,3,1,0,3,0.000934,7
4,2,3,1,0,6,0.000000,0
4,2,3,1,0,10,-0.000022,1
4,2,3,1,0,20,0.000000,0
4,2,3,1,0,30,0.000000,0
4,2,3,1,1,3,0.000000,0
4,2,3,1,1,6,0.000000,0
4,2,3,1,1,10,-0.000003,1
4,2,3,1,1,20,0.000000,0
4,2,3,1,1,30,0.001043,1
4,2,3,1,2,3,0.000000,0
4,2,3,1,2,6,0.000000,0
4,2,3,1,2,10,-0.000027,1
4,2,3,1,2,20,0.000000,0
4,2,3,1,2,30,0.000000,0
4,2,3,1,3,3,0.000000,0
4,2,3,1,3,6,0.000002,1
4,2,3,1,3,10,-0.000015,1
4,2,3,1,3,20,0.000000,0
4,2,3,1,3,30,0.001858,5
4,2,3,1,4,3,0.000000,0
4,2,3,1,4,6,0.000013,1
4,2,3,1,4,10,0.000000,0
4,2,3,1,4,20,0.001635,5
4,2,3,1,4,30,0.000012,1
4,2,3,2,1,3,0.000000,0
4,2,3,2,1,6,0.000000,0
4,2,3,2,1,10,-0.000015,1
4,2,3,2,1,20,0.000000,0
4,2,3,2,1,30,0.000000,0
4,2,3,2,4,3,0.000000,0
4,2,3,2,4,6,0.000000,0
4,2,3,2,4,10,0.000000,0
4,2,3,2,4,20,0.000000,0
4,2,3,2,4,30,0.001979,4
5,0,2,2,0,3,0.000000,0
5,0,2,2,0,6,0.001785,1
5,0,2,2,0,10,0.000000,0
5,0,2,2,0,20,0.000000,0
5,0,2,2,0,30,0.000000,0
5,0,2,2,4,3,0.000000,0
5,0,2,2,4,6,0.000603,1
5,0,2,2,4,10,0.000000,0
5,0,2,2,4,20,0.001687,1
5,0,2,2,4,30,0.000000,0
5,1,2,1,0,3,0.000000,0
5,1,2,1,0,6,0.001416,2
5,1,2,1,0,10,0.000000,0
5,1,2,1,0,20,0.000000,0
5,1,2,1,0,30,0.000000,0
5,1,2,1,3,3,0.000000,0
5,1,2,1,3,6,0.000000,0
5,1,2,1,3,10,0.000000,0
5,1,2,1,3,20,0.001443,1
5,1,2,1,3,30,0.001301,1
5,1,2,1,4,3,0.000000,0
5,1,2,1,4,6,0.000931,1
5,1,2,1,4,10,0.014110,13
5,1,2,1,4,20,0.000000,0
5,1,2,1,4,30,0.001878,2
5,1,2,2,0,3,0.004811,3
5,1,2,2,0,6,0.007964,5
5,1,2,2,0,10,0.000000,0
5,1,2,2,0,20,0.000000,0
5,1,2,2,0,30,0.030553,30
5,1,2,2,1,3,0.000439,1
5,1,2,2,1,6,0.001693,1
5,1,2,2,1,10,0.000000,0
5,1,2,2,1,20,0.020723,16
5,1,2,2,1,30,0.000000,0
5,1,2,2,2,3,0.000000,0
5,1,2,2,2,6,0.000000,0
5,1,2,2,2,10,0.000000,0
5,1,2,2,2,20,0.001075,1
5,1,2,2,2,30,0.000000,0
5,1,2,2,3,3,0.002998,3
5,1,2,2,3,6,0.004086,3
5,1,2,2,3,10,0.003146,2
5,1,2,2,3,20,0.006935,4
5,1,2,2,3,30,0.031583,34
5,1,2,2,4,3,0.017411,18
5,1,2,2,4,6,0.022258,25
5,1,2,2,4,10,0.023796,24
5,1,2,2,4,20,0.026726,29
5,1,2,2,4,30,0.039188,352
5,2,2,2,3,3,0.000443,1
5,2,2,2,3,6,0.000000,0
5,2,2,2,3,10,0.000000,0
5,2,2,2,3,20,0.000000,0
5,2,2,2,3,30,0.000000,0
5,2,2,2,4,3,0.000000,0
5,2,2,2,4,6,0.000000,0
5,2,2,2,4,10,0.000000,0
5,2,2,2,4,20,0.000000,0
5,2,2,2,4,30,0.003430,3
