step,oracle_price,pool_a_mid,pool_b_mid,pool_a_fee_buy,pool_a_fee_sell,pool_b_fee_buy,pool_b_fee_sell,action,agent_qty_a,agent_qty_b,agent_cash_flow_x,agent_fee_paid_x,agent_gas_x,remaining_after,post_trade_gap_a_bps,post_trade_gap_b_bps,noise_buy_a,noise_buy_b,noise_sell_a,noise_sell_b,arb_delta_a,arb_delta_b,reward
0,1000.0,1001.3317154006696,1001.3317154006696,0.0029611848847204843,0.003038815115279516,0.0029611848847204843,0.003038815115279516,wait,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1.356709984502501,1.356709984502501,0.6915165966948326,0.6915165966948326,0.0,0.0,-0.0
1,1001.4090682383941,1002.0123827732082,1002.0123827732082,0.003513051536258047,0.002486948463741953,0.003513051536258047,0.002486948463741953,wait,0.0,0.0,0.0,0.0,0.0,50.0,-0.772439956635513,-0.772439956635513,0.9576134903231885,0.9576134903231885,0.6181315809391855,0.6181315809391855,0.0,0.0,-0.0
2,1000.9903709298986,1002.4675922606607,1002.4675922606607,0.003609930577267491,0.002390069422732509,0.003609930577267491,0.002390069422732509,wait,0.0,0.0,0.0,0.0,0.0,50.0,10.210006739226822,10.210006739226822,1.0414284727916603,1.0414284727916603,0.8145863337309525,0.8145863337309525,0.0,0.0,-0.0
3,1001.2522763964892,1002.7819250922912,1002.7819250922912,0.003572152403714015,0.0024278475962859853,0.003572152403714015,0.0024278475962859853,wait,0.0,0.0,0.0,0.0,0.0,50.0,12.137958562705796,12.137958562705796,0.9234010790557019,0.9234010790557019,0.7668514227007307,0.7668514227007307,0.0,0.0,-0.0
4,1001.6414411509865,1003.6527104344918,1003.6527104344918,0.00342576502442164,0.00257423497557836,0.00342576502442164,0.00257423497557836,wait,0.0,0.0,0.0,0.0,0.0,50.0,11.386149718348522,11.386149718348522,1.3685639070959201,1.3685639070959201,0.9352639611890304,0.9352639611890304,0.0,0.0,-0.0
5,1002.8030400656068,1002.3000918170957,1002.3000918170957,0.0028335145560951045,0.0031664854439048956,0.0028335145560951045,0.0031664854439048956,wait,0.0,0.0,0.0,0.0,0.0,50.0,8.472953660267098,8.472953660267098,0.8386618255380518,0.8386618255380518,1.5119630688864734,1.5119630688864734,0.0,0.0,-0.0
6,1002.632277970879,1002.43040998118,1002.43040998118,0.0032654776406863427,0.0027345223593136575,0.0032654776406863427,0.0027345223593136575,wait,0.0,0.0,0.0,0.0,0.0,50.0,-3.3131404312620436,-3.3131404312620436,1.321605470338775,1.321605470338775,1.2566768828847088,1.2566768828847088,0.0,0.0,-0.0
7,1001.901091200366,1001.7324522476655,1001.7324522476655,0.0032415280193242124,0.0027584719806757877,0.0032415280193242124,0.0027584719806757877,wait,0.0,0.0,0.0,0.0,0.0,50.0,5.283144069439696,5.283144069439696,0.832571941994495,0.832571941994495,1.180464099860466,1.180464099860466,0.0,0.0,-0.0
8,1001.2511975060614,1002.8319141058938,1002.8319141058938,0.003914290319684266,0.0020857096803157337,0.003914290319684266,0.0020857096803157337,wait,0.0,0.0,0.0,0.0,0.0,50.0,4.806533493320972,4.806533493320972,1.2005981369191983,1.2005981369191983,0.6527436305792058,0.6527436305792058,0.0,0.0,-0.0
9,1001.0105839061521,1003.4508026657139,1003.4508026657139,0.004667041866246936,0.0013329581337530635,0.004667041866246936,0.0013329581337530635,wait,0.0,0.0,0.0,0.0,0.0,50.0,18.194914509640117,18.194914509640117,1.3512766875735402,1.3512766875735402,1.0432847977618467,1.0432847977618467,0.0,0.0,-0.0
10,1000.1328383873151,1003.1759167982951,1003.1759167982951,0.00524351604691441,0.0007564839530855906,0.00524351604691441,0.0007564839530855906,wait,0.0,0.0,0.0,0.0,0.0,50.0,33.17523583916023,33.17523583916023,0.6704179563535939,0.6704179563535939,0.8071806131301147,0.8071806131301147,0.0,0.0,-0.0
11,998.7168875570285,1004.0340156908388,1004.0340156908388,0.006090097682716683,0.0001,0.006090097682716683,0.0001,wait,0.0,0.0,0.0,0.0,0.0,50.0,44.647580278470365,44.647580278470365,1.0382140783734417,1.0382140783734417,0.6114742356188451,0.6114742356188451,0.0,0.0,-0.0
12,997.8974037861203,998.9952007099773,998.9952007099773,0.003421273011631194,0.002578726988368806,0.003421273011631194,0.002578726988368806,wait,0.0,0.0,0.0,0.0,0.0,50.0,61.495419082518914,61.495419082518914,1.3688028001612387,1.3688028001612387,1.2991652455720506,1.2991652455720506,-2.5833419318890947,-2.5833419318890947,-0.0
13,998.1583886362831,999.4675637620497,999.4675637620497,0.003961112602614505,0.002038887397385495,0.003961112602614505,0.002038887397385495,wait,0.0,0.0,0.0,0.0,0.0,50.0,8.383559996299633,8.383559996299633,0.9241704880416683,0.9241704880416683,0.6877163919214343,0.6877163919214343,0.0,0.0,-0.0
14,997.5595605324855,999.9638125596285,999.9638125596285,0.004327775447592631,0.0016722245524073687,0.004327775447592631,0.0016722245524073687,wait,0.0,0.0,0.0,0.0,0.0,50.0,19.126709873300516,19.126709873300516,0.907515750247083,0.907515750247083,0.6592854872257046,0.6592854872257046,0.0,0.0,-0.0
15,997.3285150308685,998.5824834512265,998.5824834512265,0.003697384299495134,0.002302615700504866,0.003697384299495134,0.002302615700504866,wait,0.0,0.0,0.0,0.0,0.0,50.0,26.42356544551877,26.42356544551877,0.9002977465539511,0.9002977465539511,1.5917162082998448,1.5917162082998448,0.0,0.0,-0.0
16,997.19853717759,999.4249590635715,999.4249590635715,0.0037988794528615514,0.0022011205471384487,0.0037988794528615514,0.0022011205471384487,wait,0.0,0.0,0.0,0.0,0.0,50.0,13.878342396626074,13.878342396626074,1.3982548283504717,1.3982548283504717,0.9763866850254591,0.9763866850254591,0.0,0.0,-0.0
17,997.8385791864649,999.3324939730472,999.3324939730472,0.0038399773980529192,0.002160022601947081,0.0038399773980529192,0.002160022601947081,wait,0.0,0.0,0.0,0.0,0.0,50.0,15.89816138798631,15.89816138798631,1.288341030946932,1.288341030946932,1.3346166943359765,1.3346166943359765,0.0,0.0,-0.0
18,997.6647937554451,1000.6707442220081,1000.6707442220081,0.005057459611602323,0.0009425403883976768,0.005057459611602323,0.0009425403883976768,wait,0.0,0.0,0.0,0.0,0.0,50.0,16.716037571342273,16.716037571342273,1.3876460860785704,1.3876460860785704,0.7185223994225507,0.7185223994225507,0.0,0.0,-0.0
19,996.590216933291,1001.1703408586541,1001.1703408586541,0.0052742382227154855,0.0007257617772845146,0.0052742382227154855,0.0007257617772845146,wait,0.0,0.0,0.0,0.0,0.0,50.0,40.94488606634858,40.94488606634858,0.9910820614346123,0.9910820614346123,0.7416282618969386,0.7416282618969386,0.0,0.0,-0.0
20,996.6595612947264,1001.3554527671365,1001.3554527671365,0.005672622483359873,0.00032737751664012717,0.005672622483359873,0.00032737751664012717,wait,0.0,0.0,0.0,0.0,0.0,50.0,45.258980489465365,45.258980489465365,1.5549308032797127,1.5549308032797127,1.462549905097566,1.462549905097566,0.0,0.0,-0.0
21,996.0576988787227,1000.0207089906742,1000.0207089906742,0.005110661826326047,0.0008893381736739528,0.005110661826326047,0.0008893381736739528,wait,0.0,0.0,0.0,0.0,0.0,50.0,53.187218916911846,53.187218916911846,0.8559727217689348,0.8559727217689348,1.5226565785438089,1.5226565785438089,0.0,0.0,-0.0
22,995.8378258062708,999.8296732482011,999.8296732482011,0.005477423429416187,0.0005225765705838131,0.005477423429416187,0.0005225765705838131,wait,0.0,0.0,0.0,0.0,0.0,50.0,42.00365838701474,42.00365838701474,0.6823062884866636,0.6823062884866636,0.7778348796479041,0.7778348796479041,0.0,0.0,-0.0
23,994.9244408581344,999.8573414113538,999.8573414113538,0.005699647492841228,0.00030035250715877227,0.005699647492841228,0.00030035250715877227,wait,0.0,0.0,0.0,0.0,0.0,50.0,49.30256196978974,49.30256196978974,0.988430038858917,0.988430038858917,0.9745927092469415,0.9745927092469415,0.0,0.0,-0.0
24,994.5143088814641,999.957674269526,999.957674269526,0.005772230102479823,0.00022776989752017716,0.005772230102479823,0.00022776989752017716,wait,0.0,0.0,0.0,0.0,0.0,50.0,53.725044297241155,53.725044297241155,1.460198662597367,1.460198662597367,1.410025272625451,1.410025272625451,0.0,0.0,-0.0
25,994.4712249216873,999.1519175870981,999.1519175870981,0.0058855487248995935,0.00011445127510040665,0.0058855487248995935,0.00011445127510040665,wait,0.0,0.0,0.0,0.0,0.0,50.0,55.16951330865094,55.16951330865094,0.7411539111286166,0.7411539111286166,1.1443014876954591,1.1443014876954591,0.0,0.0,-0.0
26,993.4470801978778,998.2675484239493,998.2675484239493,0.005891374933422479,0.00010862506657752149,0.005891374933422479,0.00010862506657752149,wait,0.0,0.0,0.0,0.0,0.0,50.0,57.42467317015009,57.42467317015009,0.7852875688040329,0.7852875688040329,1.2283293912674556,1.2283293912674556,0.0,0.0,-0.0
27,992.556317741852,993.6568100967457,993.6568100967457,0.00399330600800071,0.00200669399199929,0.00399330600800071,0.00200669399199929,wait,0.0,0.0,0.0,0.0,0.0,50.0,57.540620920037966,57.540620920037966,0.681781744422773,0.681781744422773,0.7376258630170158,0.7376258630170158,-2.2635666217677226,-2.2635666217677226,-0.0
28,991.6964858846679,994.6842091970849,998.7106538259818,0.004850924936611038,0.0011490750633889619,0.006912700439973418,0.0001,exec_10_A,5.0,0.0,5013.189796859355,20.019200935046683,2.0,45.0,120.39847181931015,19.767380846661474,0.01619102118481394,2.549791933591637,1.2529476286047758,0.0083254198085973,-3.2450188900634203,0.0,-0.0003037959371870966
29,991.0139246492125,993.1461380353792,992.1041489887604,0.004123307752300802,0.001876692247699198,0.003589674831468972,0.002410325168531028,exec_10_A,4.5,0.0,4518.175584856686,21.91733061256855,2.0,40.5,127.73871348726941,77.6651970807946,0.39022187436300315,1.6927336338726633,1.9503811757234741,0.27227518075987284,-3.715949511546569,-4.746620872232938,-0.00040351169713372657
30,990.9361244107155,996.6092952003144,996.6601788601259,0.006430774125248581,0.0001,0.006456859728226549,0.0001,exec_10_B,0.0,4.05,4048.8300532349563,14.533983338992584,2.0,36.45,22.302281350152022,93.05317170586954,1.8150982464043877,0.06790008494008716,0.07012620733451656,1.8205456509650344,0.0,0.0,-0.000016601064699125346
31,989.8508108677208,990.9397556541539,990.9397556541539,0.003329919057428207,0.002670080942571793,0.003329919057428207,0.002670080942571793,exec_10_A,3.6450000000000005,0.0,3669.505425755227,23.5977605444059,2.0,32.805,141.95290298179194,68.79186153755724,0.03092522703316346,1.218669195915012,1.5233108873626573,0.03950531352724687,-5.014077850862009,-4.0661981935378435,-0.0005301085151045299
32,990.2895746860208,993.933747818937,993.933747818937,0.004679308771691376,0.0013206912283086239,0.004679308771691376,0.0013206912283086239,split_50,8.20125,8.20125,16442.430522372113,54.75196274688642,4.0,16.4025,171.97587310933835,171.97587310933835,0.6903268172882093,0.6903268172882093,1.1383995365680073,1.1383995365680073,-6.239033826221203,-6.239033826221203,-0.0008786104474422609
33,990.6231489132633,992.9251195579441,992.9251195579441,0.004276427017372985,0.0017235729826270147,0.004276427017372985,0.0017235729826270147,split_50,4.100625,4.100625,8223.440664537899,38.480018035055764,4.0,8.20125,115.96179816143251,115.96179816143251,1.5884641610131693,1.5884641610131693,1.2810175420804182,1.2810175420804182,-4.917397414178254,-4.917397414178254,-0.0005238132907579711
34,990.4093122296346,997.3194807712102,997.3194807712102,0.006734715217303462,0.0001,0.006734715217303462,0.0001,split_50,2.0503125,2.0503125,4097.471633597666,17.522538396836808,4.0,4.100625,66.49230418604485,66.49230418604485,0.9755279911532935,0.9755279911532935,0.8124787824950477,0.8124787824950477,0.0,0.0,-0.00001693267195332737
35,989.9616836190934,991.0507503777501,991.0507503777501,0.0033512212852560867,0.0026487787147439134,0.0033512212852560867,0.0026487787147439134,split_50,1.02515625,1.02515625,2060.79102915117,13.878840703707056,4.0,2.0503125,94.98359102068788,94.98359102068788,0.9700270005246615,0.9700270005246615,1.5157294266346726,1.5157294266346726,-3.6413776932380415,-3.6413776932380415,-0.00028957058302339644
36,990.3585402206876,991.2479954375989,992.6804597386715,0.0036457196673879435,0.0023542803326120566,0.004380039824111988,0.0016199601758880118,exec_50_A,1.02515625,0.0,1020.4395179060072,3.419718632723061,2.0,1.02515625,27.44624250474884,6.989490461790284,0.47619719687060924,1.3309446921774246,1.4014069731669432,0.5060450752684341,0.0,0.0,0.000054334641879856916
37,989.9687550121798,993.8269918344444,992.0982464526323,0.0049474303676559795,0.0010525696323440204,0.004061268132536918,0.0019387318674630822,exec_50_A,0.512578125,0.0,510.2115542906233,1.8600882980059055,2.0,0.512578125,23.149648867278643,27.391821335394834,1.390873866512936,0.7750871982484414,0.5993822570513836,1.0695490202935463,0.0,0.0,7.331414187533482e-6
38,989.9988062569581,991.674212544949,995.2051509223294,0.0032791914940997124,0.0027208085059002877,0.005087160532379893,0.0009128394676201071,exec_50_B,0.0,0.2562890625,255.3659628058376,1.0371096468779513,2.0,0.2562890625,38.668587813353554,26.324768667177768,0.6577097740684242,1.9173050056838974,1.7459119535335985,0.6052285021264214,0.0,0.0,-0.000021538006116751944
39,991.1060227279621,994.6061923656689,990.8066543828537,0.004638756780730376,0.001361243219269624,0.0026937864956559743,0.003306213504344026,exec_50_A,0.12814453125,0.0,127.51198176636964,0.4181362060040783,2.0,0.12814453125,8.28703765349403,41.359129097860325,1.5350724210947988,0.11657369902019368,0.18201004408742807,2.3391047913573484,0.0,0.0,-0.000027349010327392877
40,991.3919098803894,990.2129752016853,994.2474312287453,0.002550561210341611,0.003449438789658389,0.004616441561907092,0.001383558438092908,exec_50_B,0.0,0.064072265625,63.65875928094197,0.17148310608121875,2.0,0.064072265625,32.42191562433927,-4.628461439930383,0.10559253008848403,1.8147514618734988,2.327457088062035,0.13896572894146092,0.0,0.0,-0.000031729873118839436
41,991.0793515370887,995.0317511686665,988.4864992748397,0.004799987879337714,0.0012000121206622865,0.001449850699754266,0.004550149300245734,wait,0.0,0.0,0.0,0.0,0.0,0.064072265625,-8.74174539162498,31.96595395457697,2.5785678114201764,0.11751840718393418,0.14225944723252423,3.035707143148619,0.0,0.0,-0.0
42,991.5126125353116,990.3435130902492,991.7617792493904,0.0030353004784744865,0.0029646995215255136,0.0037621364904736687,0.0022378635095263314,wait,0.0,0.0,0.0,0.0,0.0,0.064072265625,35.49262600257138,-30.520169105404403,0.011271273527604752,1.678904696206705,2.3813472011297887,0.0166992396911709,0.0,0.0,-0.0
43,990.2668966587743,991.25793410961,989.4179090003538,0.0035570735056210372,0.002442926494378963,0.002613992031123033,0.0033860079688769673,wait,0.0,0.0,0.0,0.0,0.0,0.064072265625,0.7736947658598553,15.095754444180551,0.9815631326559586,0.3312821565977359,0.517970217845036,1.5199571984195992,0.0,0.0,-0.0
44,990.1693782073321,989.2254588480129,993.7263622467453,0.003172847534999709,0.002827152465000291,0.005482691812725248,0.0005173081872747519,wait,0.0,0.0,0.0,0.0,0.0,0.064072265625,10.993633273619274,-7.589299603859785,0.6343127946787004,2.5940501682296397,1.6656097708967366,0.41229406817214664,0.0,0.0,-0.0
45,988.8629806509376,991.8167038568602,991.21911093055,0.004270701601594528,0.0017292983984054727,0.003964158621131879,0.0020358413788681205,exec_50_A,0.0320361328125,0.0,31.79284182462576,0.10087383981390019,2.0,0.0320361328125,4.303131521393256,49.18155185267728,1.3262605683192785,0.04311217479015011,0.044030429376062906,1.3110280139620436,0.0,0.0,-0.000035134180242515214
46,989.3179077106281,989.2502858043702,990.759791019623,0.0024994107222966484,0.0035005892777033518,0.0032730461942354584,0.0027269538057645417,wait,0.0,0.0,0.0,0.0,0.0,0.0320361328125,25.25776726325004,19.21731331358806,0.6264685477628755,0.9911472333154706,1.928118218099398,1.223946572732424,0.0,0.0,-0.0
47,990.2292356737282,992.2650052526666,987.5793589170726,0.004246147219886991,0.0017538527801130089,0.0018437612224709093,0.004156238777529091,exec_50_A,0.01601806640625,0.0,15.885834451771988,0.03970522496138784,2.0,0.01601806640625,-9.567766000948264,5.357904278939786,2.270013687377732,0.7267720568109296,0.7575284327831131,2.3431790088058038,0.0,0.0,-0.000037355360910439755
48,989.8336166325099,988.3530337379112,993.7583923892695,0.002478715720106112,0.003521284279893888,0.00525138757493965,0.0007486124250603498,exec_50_B,0.0,0.008009033203125,7.924229216591964,0.014610386547523113,2.0,0.008009033203125,24.563609270297754,-22.61528530760194,0.08882168369486686,3.184927289522915,2.073593778350883,0.05964761198081245,0.0,0.0,-0.000038303920269339285
49,989.3525212317345,993.5000280281315,987.7546414739317,0.0055521007103594405,0.0004478992896405601,0.002602512648672753,0.003397487351327247,wait,0.0,0.0,0.0,0.0,0.0,0.008009033203125,-10.102440458522453,44.53287441012149,2.659610505876891,0.042036847383430886,0.05067503686854093,3.0860376000897953,0.0,0.0,-3.20361328125e-6
